rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/explained_variance,train/value_loss,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/clip_range
-142.65699999999998,1499,273,200,409600,400.0,-0.019975929116480984,0.025746461,1990,0.9918025732040405,1.9854079999029637,0.43607914447784424,0.0003,-0.6672890529036521,0.149609375,0.2
-143.12499999999997,1506,273,201,411648,400.0,-0.01345955784781836,0.033770308,2000,0.9953992962837219,1.2884497128427028,0.44151926040649414,0.0003,-0.5903492797166109,0.208203125,0.2
-142.573,1513,273,202,413696,400.0,-0.01621361816651188,0.02476045,2010,0.994387686252594,1.2976656816899776,0.2976635694503784,0.0003,-0.7875776417553425,0.1787109375,0.2
-142.62399999999997,1520,273,203,415744,400.0,-0.01835094373091124,0.024688117,2020,0.9959210157394409,1.0534400284290313,0.3250965178012848,0.0003,-0.609529685229063,0.17216796875,0.2
-142.00599999999997,1528,273,204,417792,400.0,-0.012666551466099917,0.037025914,2030,0.9899657964706421,1.6898693419992923,0.5911228060722351,0.0003,-0.6923347942531108,0.1998046875,0.2
-141.313,1535,273,205,419840,400.0,-0.01635548956983257,0.017248876,2040,0.9892439246177673,1.7496861852705479,0.34715667366981506,0.0003,-0.629921231418848,0.142919921875,0.2
-140.38,1543,273,206,421888,400.0,-0.012510199274402112,0.04765371,2050,0.995120108127594,1.0331556349992752,0.2268519103527069,0.0003,-0.6332846254110336,0.23779296875,0.2
-139.207,1550,273,207,423936,400.0,-0.012345851014833898,0.03727781,2060,0.9916678071022034,1.5227478250861168,0.39042484760284424,0.0003,-0.6336069405078888,0.228955078125,0.2
-138.733,1556,273,208,425984,400.0,-0.00017784990486688912,0.03398971,2070,0.9941926598548889,1.0502209413796664,0.4018602967262268,0.0003,-0.5208147171884775,0.18359375,0.2
-138.06700000000004,1564,273,209,428032,400.0,-0.010161530127516017,0.051016226,2080,0.9962291121482849,1.0556250695139169,0.3122907876968384,0.0003,-0.5890553962439299,0.1953125,0.2
-137.74300000000002,1571,273,210,430080,400.0,-0.0068240121472626925,0.02044155,2090,0.9963639974594116,0.9452198788523674,0.5072440505027771,0.0003,-0.5117713049054146,0.196826171875,0.2
-138.082,1579,273,211,432128,400.0,-0.015974532143445686,0.020413728,2100,0.9916507601737976,1.4739351458847523,0.5728216767311096,0.0003,-0.5475616533309221,0.157080078125,0.2
-137.836,1587,273,212,434176,400.0,-0.019031609973171725,0.028113723,2110,0.9895047545433044,1.7895529478788377,0.32669487595558167,0.0003,-0.5378641970455647,0.14736328125,0.2
-137.074,1594,273,213,436224,400.0,-0.02342919179936871,0.019245276,2120,0.9937376379966736,1.6168477281928062,0.5197474956512451,0.0003,-0.5726125366985798,0.145654296875,0.2
-136.732,1601,273,214,438272,400.0,-0.0052835896058240905,0.022914978,2130,0.9888384342193604,1.1652173731476068,0.2064370959997177,0.0003,-0.6345947057008743,0.186962890625,0.2
-136.747,1609,273,215,440320,400.0,-0.01902749855653383,0.022501301,2140,0.9938042163848877,1.5373717948794365,0.6796610951423645,0.0003,-0.3763993620872498,0.0791015625,0.2
-137.26,1616,273,216,442368,400.0,-0.032929348340258,0.026622394,2150,0.9867278337478638,2.5430150404572487,0.8747730851173401,0.0003,-0.6434356816112995,0.18115234375,0.2
-137.34099999999998,1623,273,217,444416,400.0,-0.005549400890595279,0.020238927,2160,0.9655869603157043,4.6070716172456745,0.8570801019668579,0.0003,-0.6056946203112602,0.1625,0.2
-138.475,1631,273,218,446464,400.0,-0.01467998277512379,0.02380217,2170,0.988328754901886,2.307433794438839,0.6846290826797485,0.0003,-0.570842894166708,0.14697265625,0.2
-139.41400000000004,1638,273,219,448512,400.0,0.011693185049807653,0.030225057,2180,0.960717499256134,2.951881665736437,0.4560788869857788,0.0003,-0.6553496241569519,0.22431640625,0.2
-138.919,1645,273,220,450560,400.0,-0.009838045295327901,0.022444949,2190,0.9729582071304321,1.9311429314315318,0.3558548092842102,0.0003,-0.7093671873211861,0.204443359375,0.2
