rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/approx_kl,train/loss,train/value_loss,train/learning_rate
39.68,1986,18.582,925696,452,465,0.143310546875,-0.02067835440102499,0.8503084778785706,4510,-0.4043766476213932,0.2,0.13594413,5.376266956329346,21.016504675149918,0.0003
45.27,1991,14.303500000000003,927744,453,465,0.175439453125,-0.013984412420541048,0.909722626209259,4520,-0.4794752810150385,0.2,0.032385916,1.8927910327911377,11.11726513504982,0.0003
44.35,1996,14.3135,929792,454,465,0.145751953125,-0.004845481418306008,0.8883785605430603,4530,-0.5522508736699819,0.2,0.018116832,2.0627477169036865,13.617331248521804,0.0003
47.62,2000,11.447000000000001,931840,455,465,0.126123046875,-0.002202254818985239,0.7709110975265503,4540,-0.3993947446346283,0.2,0.026169237,3.5383472442626953,15.741779792308808,0.0003
48.94,2004,10.139000000000003,933888,456,465,0.157421875,-0.010462180597824045,0.9515663981437683,4550,-0.711292638629675,0.2,0.020177972,3.3033266067504883,16.306884241104125,0.0003
42.39,2008,16.457499999999996,935936,457,465,0.138623046875,-0.01623138496070169,0.8406951427459717,4560,-0.5554088413715362,0.2,0.022755828,4.048405170440674,21.567229413986205,0.0003
38.22,2014,19.935999999999993,937984,458,465,0.165966796875,-0.01697139487368986,0.7362242937088013,4570,-0.3713832974433899,0.2,0.05369631,4.529494762420654,17.40016851425171,0.0003
41.93,2018,16.7265,940032,459,465,0.14619140625,-0.020395040974835865,0.9490899443626404,4580,-0.4874570265412331,0.2,0.027050503,3.074401378631592,13.198433524370193,0.0003
41.41,2024,17.124499999999998,942080,460,465,0.190771484375,-0.017766549729276448,0.8891812562942505,4590,-0.48683374673128127,0.2,0.036430795,2.051151990890503,14.231342801451683,0.0003
37.84,2029,20.177,944128,461,465,0.15009765625,-0.010295181523542852,0.9308471083641052,4600,-0.4708311282098293,0.2,0.037214056,2.2699286937713623,10.867800578474998,0.0003
37.11,2034,20.729499999999998,946176,462,465,0.144580078125,-0.023902124934829773,0.9271997809410095,4610,-0.39467254243791106,0.2,0.033881646,2.4917867183685303,11.775745022296906,0.0003
38.85,2038,18.6925,948224,463,465,0.139208984375,-0.01656711618124973,0.9352642297744751,4620,-0.36418112739920616,0.2,0.067517474,1.8657948970794678,10.72685062289238,0.0003
42.25,2042,16.2365,950272,464,465,0.1634765625,-0.012772788380971178,0.6482754945755005,4630,-0.4956575747579336,0.2,0.035911407,6.968926429748535,29.234409987926483,0.0003
46.45,2047,13.146499999999998,952320,465,465,0.215576171875,-0.015581393655156716,0.7908477187156677,4640,-0.47162809036672115,0.2,0.031291563,1.8654377460479736,12.68622482419014,0.0003
46.81,2051,11.5775,954368,466,465,0.146875,-0.011004489607876167,0.8093751668930054,4650,-0.5985310651361943,0.2,0.025033772,3.4880411624908447,18.520036721229552,0.0003
49.55,2056,7.810499999999998,956416,467,465,0.157568359375,-0.012649072683416307,0.7450525164604187,4660,-0.4741511318832636,0.2,0.030305557,2.963977098464966,16.187018817663194,0.0003
49.7,2061,6.825000000000001,958464,468,464,0.24736328125,-0.015281279181363062,0.5410376787185669,4670,-0.6208606012165546,0.2,0.05036871,3.5104215145111084,19.71289069056511,0.0003
43.98,2066,13.831,960512,469,464,0.149365234375,-0.023969120590481906,0.7446679472923279,4680,-0.49011736959218977,0.2,0.03142589,3.718435525894165,15.804844111204147,0.0003
48.31,2071,10.557500000000003,962560,470,464,0.186572265625,-0.01007808256545104,0.7527972459793091,4690,-0.5408687617629766,0.2,0.028168555,3.0298657417297363,15.651032882928849,0.0003
50.92,2076,8.135000000000002,964608,471,464,0.210888671875,-0.02069969927542843,0.701406717300415,4700,-0.6605418711900711,0.2,0.05277762,2.7739357948303223,20.350893008708955,0.0003
49.7,2080,9.333000000000002,966656,472,464,0.166845703125,-0.02142270133481361,0.8922661542892456,4710,-0.5308317121118307,0.2,0.028513229,3.0257222652435303,17.485968589782715,0.0003
48.87,2085,9.9235,968704,473,464,0.17041015625,-0.019203078697319142,0.927398681640625,4720,-0.596746464073658,0.2,0.03400868,4.535740375518799,16.520772689580916,0.0003
49.83,2089,9.0505,970752,474,464,0.19130859375,-0.014583865588065237,0.7749884128570557,4730,-0.5589013319462538,0.2,0.0339788,4.228209495544434,21.079310017824174,0.0003
44.52,2094,14.335000000000003,972800,475,464,0.17236328125,-0.013233178952941672,0.9202836751937866,4740,-0.6476445212960243,0.2,0.031584814,4.1267571449279785,19.645049053430558,0.0003
41.72,2099,16.905,974848,476,464,0.149853515625,-0.016369825246511028,0.8383808135986328,4750,-0.43653978407382965,0.2,0.040046364,2.529977560043335,12.715223628282548,0.0003
45.78,2104,13.126,976896,477,464,0.1759765625,-0.018314890161855148,0.8780280351638794,4760,-0.517780402675271,0.2,0.036867272,5.4772772789001465,18.90518737435341,0.0003
41.42,2109,16.212000000000003,978944,478,463,0.1576171875,-0.01489305857103318,0.8913732171058655,4770,-0.6021277047693729,0.2,0.03186487,2.6964399814605713,15.151895332336426,0.0003
40.49,2115,16.810499999999998,980992,479,463,0.189208984375,-0.03872797723306576,0.7780114412307739,4780,-0.4221686813980341,0.2,0.04272046,3.64626407623291,14.265071767568589,0.0003
47.28,2119,10.543,983040,480,463,0.20107421875,-0.030612672836286946,0.6529909372329712,4790,-0.46305167898535726,0.2,0.10272975,2.8081421852111816,16.8010537981987,0.0003
50.7,2123,7.642,985088,481,463,0.1455078125,-0.01084666799288243,0.773428738117218,4800,-0.47614078335464,0.2,0.028728653,3.623893976211548,18.89679372906685,0.0003
52.12,2127,6.422,987136,482,463,0.224267578125,-0.020104386622551828,0.9042699337005615,4810,-0.7685079604387284,0.2,0.026358794,1.9099195003509521,17.88490425944328,0.0003
55.49,2132,3.9075,989184,483,463,0.136328125,-0.011759138875640928,0.9127201437950134,4820,-0.604868422076106,0.2,0.01834392,5.355517864227295,15.224161845445632,0.0003
52.22,2137,6.740999999999999,991232,484,463,0.22802734375,-0.03306753216893412,0.9221576452255249,4830,-0.6994567014276981,0.2,0.042415835,4.424133777618408,19.966853302717208,0.0003
40.25,2142,18.292500000000004,993280,485,463,0.165625,-0.010875364975072443,0.6649183034896851,4840,-0.4842526253312826,0.2,0.037856705,4.262707710266113,20.641354990005492,0.0003
37.29,2147,20.8585,995328,486,463,0.139697265625,-0.024601432133931667,0.7712671160697937,4850,-0.32907840348780154,0.2,0.027788432,3.295072078704834,17.131797444820403,0.0003
49.02,2152,11.023,997376,487,463,0.16875,-0.020903229247778654,0.9322065114974976,4860,-0.5497452408075333,0.2,0.026234327,4.553001880645752,14.045681858062744,0.0003
48.42,2157,10.446999999999997,999424,488,463,0.271435546875,-0.023567925032693893,0.906589150428772,4870,-0.780660691857338,0.2,0.03677824,2.595754623413086,22.85174094438553,0.0003
37.76,2162,19.370999999999995,1001472,489,463,0.144140625,-0.022629075800068676,0.809428334236145,4880,-0.3957901246845722,0.2,0.0324183,4.997447967529297,19.44535374045372,0.0003
